paid_status,gender,education,married_status,city,province,agerange,Age,salary,Category
Paid,Male,Self Employed,Married,Madurai North,TAMIL NADU,25-35,35,4,Excellent
Paid,Male,10th-12th,Married,Guntur,ANDHRA PRADESH,25-35,32,4,Fair
Paid,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,25-35,27,4,Fair
Paid,Male,Graduate,Married,Aurangabad,MAHARASHTRA,25-35,35,4,Bad
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,25-35,34,4,Bad
Paid,Male,Post Graduate,Married,Gandhi Nagar,GUJARAT,25-35,30,4,Bad
Paid,Male,Graduate,Unmarried,Anekal,KARNATAKA,25-35,26,4,Good
Paid,Male,Post Graduate,Married,Mysore,KARNATAKA,25-35,34,4,Good
Paid,Male,Post Graduate,Married,Ahmadabad City,GUJARAT,25-35,29,4,Bad
Paid,Male,Self Employed,Unmarried,Nashik,MAHARASHTRA,25-35,26,5,Bad
Paid,Male,Post Graduate,Married,Budge Budge - I,WEST BENGAL,25-35,33,4,Bad
Paid,Male,Post Graduate,Married,Noida,UTTAR PRADESH,>35,39,4,Excellent
Paid,Male,Self Employed,Married,Warangal,Telangana,25-35,35,5,Good
Paid,Male,Graduate,Unmarried,Indore,MADHYA PRADESH,<25,22,4,Bad
Paid,Male,Post Graduate,Unmarried,Sidhout,ANDHRA PRADESH,<25,24,3,Bad
Paid,Male,Post Graduate,Unmarried,Visnagar,GUJARAT,>35,37,4,Excellent
Paid,Male,Self Employed,Unmarried,Mysore,KARNATAKA,25-35,26,4,Bad
Paid,Male,Self Employed,Unmarried,Visakhapatnam,ANDHRA PRADESH,25-35,30,4,Excellent
Paid,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,30,4,Fair
Paid,Male,10th-12th,Unmarried,Bangalore North,KARNATAKA,25-35,30,4,Bad
Paid,Female,Post Graduate,Unmarried,Aluva,KERALA,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,29,3,Excellent
Paid,Male,Graduate,Unmarried,Chennai,Tamil Nadu,>35,39,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,29,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,30,5,Bad
Paid,Male,Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,<25,24,3,Bad
Paid,Male,Post Graduate,Married,Vellore,TAMIL NADU,25-35,27,5,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,31,4,Excellent
Paid,Male,Post Graduate,Married,Vijayawada,Andhra Pradesh,25-35,35,4,Fair
Paid,Male,10th-12th,Unmarried,Mumbai,Maharashtra,25-35,31,4,Fair
Paid,Female,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,24,5,Bad
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,28,4,Bad
Paid,Male,Self Employed,Unmarried,Baripada,ODISHA,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Noida,UTTAR PRADESH,<25,24,5,Bad
Paid,Male,Self Employed,Unmarried,Hosur,TAMIL NADU,<25,22,4,Excellent
Paid,Male,Self Employed,Unmarried,Merakamudidam,ANDHRA PRADESH,<25,24,4,Excellent
Paid,Male,10th-12th,Married,Pune City,MAHARASHTRA,25-35,33,4,Excellent
Paid,Male,Post Graduate,Unmarried,Jiyyammavalasa,ANDHRA PRADESH,25-35,30,4,Fair
Paid,Male,Post Graduate,Married,Madurai North,TAMIL NADU,25-35,29,4,Fair
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,25,3,Bad
Paid,Male,10th-12th,Married,Bangalore North,KARNATAKA,25-35,27,6,Fair
Paid,Male,Post Graduate,Married,Rajahmundry (Urban),ANDHRA PRADESH,>35,40,4,Fair
Paid,Male,Post Graduate,Married,Kalavad,GUJARAT,25-35,32,4,Excellent
Paid,Male,Graduate,Married,Bodeli,GUJARAT,>35,39,4,Excellent
Paid,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,26,4,Excellent
Paid,Male,Graduate,Married,Hyderabad,Telangana,>35,39,5,Excellent
Paid,Male,Graduate,Unmarried,Surat,Gujarat,25-35,28,4,Good
Paid,Male,Post Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,25-35,32,4,Bad
Paid,Male,Post Graduate,Unmarried,Rangareddy,TELANGANA,25-35,25,4,Excellent
Paid,Male,Graduate,Married,Nashik,MAHARASHTRA,25-35,31,4,Excellent
Paid,Male,Post Graduate,Unmarried,Tiruchirappalli,TAMIL NADU,25-35,28,4,Excellent
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,29,4,Excellent
Paid,Male,10th-12th,Married,Vijayawada,Andhra Pradesh,25-35,35,4,Excellent
Paid,Male,Post Graduate,Married,Bhubaneshwar,Odisha,>35,41,4,Excellent
Paid,Male,Graduate,Unmarried,Anekal,KARNATAKA,25-35,26,4,Good
Paid,Male,Graduate,Married,Mysore,KARNATAKA,>35,40,4,Bad
Paid,Male,Graduate,Married,Bangalore North,KARNATAKA,25-35,31,5,Bad
Paid,Male,Post Graduate,Unmarried,Sundargarh,ODISHA,25-35,27,4,Bad
Paid,Male,Post Graduate,Married,Warangal,TELANGANA,25-35,26,5,Bad
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,22,5,Excellent
Paid,Male,Post Graduate,Unmarried,Ambattur,TAMIL NADU,25-35,28,4,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,23,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,23,4,Fair
Paid,Male,Post Graduate,Unmarried,Tirupur,TAMIL NADU,<25,23,4,Fair
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,25,4,Fair
Paid,Male,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,31,4,Fair
Paid,Male,Post Graduate,Unmarried,Poonamallee,TAMIL NADU,25-35,31,4,Bad
Paid,Male,Post Graduate,Married,Hyderabad,TELANGANA,25-35,28,5,Bad
Paid,Male,Graduate,Unmarried,Khed,MAHARASHTRA,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,24,3,Bad
Paid,Male,Graduate,Married,Mumbai,MAHARASHTRA,25-35,27,5,Bad
Paid,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,25,5,Bad
Paid,Male,Post Graduate,Unmarried,Karvir,MAHARASHTRA,>35,36,3,Bad
Paid,Male,Post Graduate,Unmarried,Kalyan,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Post Graduate,Married,Mumbai,Maharashtra,25-35,33,4,Bad
Paid,Male,Graduate,Married,Wardha,MAHARASHTRA,<25,23,4,Bad
Paid,Male,Post Graduate,Unmarried,Thiruvananthapuram,KERALA,25-35,32,5,Excellent
Paid,Male,10th-12th,Married,Aurangabad,MAHARASHTRA,<25,24,4,Excellent
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,25-35,30,4,Excellent
Paid,Male,Post Graduate,Unmarried,Coimbatore North,TAMIL NADU,25-35,30,4,Excellent
Paid,Male,Post Graduate,Married,Mysore,KARNATAKA,25-35,32,6,Excellent
Paid,Male,Graduate,Married,Gmc,ASSAM,25-35,32,4,Excellent
Paid,Female,Self Employed,Unmarried,Hyderabad,TELANGANA,25-35,26,6,Excellent
Paid,Male,Graduate,Married,Warangal,Telangana,25-35,31,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hanamkonda,TELANGANA,25-35,31,5,Fair
Paid,Male,Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,29,4,Fair
Paid,Male,Post Graduate,Married,Amravati,MAHARASHTRA,25-35,32,4,Fair
Paid,Male,Post Graduate,Married,Perambur Purasawalkam,TAMIL NADU,25-35,31,4,Good
Paid,Male,Post Graduate,Married,Tumkur,KARNATAKA,25-35,31,4,Good
Paid,Male,Self Employed,Married,Mayiladuthurai,TAMIL NADU,25-35,30,6,Bad
Paid,Male,Graduate,Unmarried,Ambattur,TAMIL NADU,25-35,27,4,Excellent
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,30,5,Excellent
Paid,Male,Self Employed,Married,Dadar,MAHARASHTRA,25-35,29,4,Excellent
Paid,Male,Self Employed,Unmarried,Guntur,ANDHRA PRADESH,25-35,32,4,Fair
Paid,Male,Self Employed,Married,Jaipur,RAJASTHAN,25-35,28,5,Bad
Paid,Male,Post Graduate,Married,Koraput,ODISHA,>35,37,6,Bad
Paid,Female,Self Employed,Married,Ahmedabad,Gujarat,>35,38,5,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,29,5,Bad
Paid,Male,Post Graduate,Married,Hyderabad,TELANGANA,25-35,31,4,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,29,5,Bad
Paid,Male,NA,Married,Pune City,MAHARASHTRA,>35,36,5,Bad
Paid,Male,Post Graduate,Married,Hyderabad,TELANGANA,25-35,34,4,Bad
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,<25,22,4,Bad
Paid,Male,Post Graduate,Married,Nagpur,MAHARASHTRA,25-35,33,4,Bad
Paid,Male,Graduate,Unmarried,Arakkonam,TAMIL NADU,25-35,31,5,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,23,4,Bad
Paid,Male,Graduate,Unmarried,Thane,MAHARASHTRA,>35,39,4,Bad
Paid,Male,Post Graduate,Unmarried,Salem,Tamil Nadu,25-35,29,5,Bad
Paid,Male,Post Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,25-35,34,5,Bad
Paid,Male,Post Graduate,Married,Warangal,TELANGANA,25-35,26,5,Bad
Paid,Male,10th-12th,Unmarried,Kalavad,GUJARAT,<25,23,5,Bad
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,<25,24,3,Bad
Paid,Male,Self Employed,Unmarried,Tambaram,TAMIL NADU,25-35,29,5,Excellent
Paid,Male,Graduate,Married,Pune,Maharashtra,>35,38,4,Excellent
Paid,Male,Post Graduate,Unmarried,Tirupur,TAMIL NADU,<25,23,4,Excellent
Paid,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,25-35,26,4,Excellent
Paid,Male,Post Graduate,Married,Surat City,GUJARAT,25-35,29,4,Excellent
Paid,Male,Graduate,Unmarried,Karur,TAMIL NADU,25-35,27,4,Excellent
Paid,Male,Self Employed,Unmarried,Panvel,MAHARASHTRA,25-35,29,5,Excellent
Paid,Male,Post Graduate,Married,Gmc,ASSAM,25-35,33,5,Excellent
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,<25,24,3,Excellent
Paid,Male,Self Employed,Unmarried,Haveli,MAHARASHTRA,25-35,26,4,Fair
Paid,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,33,4,Fair
Paid,Male,10th-12th,Unmarried,Vadodara,GUJARAT,25-35,34,5,Fair
Paid,Male,Graduate,Unmarried,Vadodara,GUJARAT,25-35,35,4,Fair
Paid,Male,Post Graduate,Unmarried,Sanganer,RAJASTHAN,25-35,27,4,Fair
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,25-35,29,4,Fair
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,31,4,Fair
Paid,Male,Post Graduate,Unmarried,Tiruchirappalli,TAMIL NADU,25-35,25,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,<25,24,4,Fair
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,<25,22,3,Fair
Paid,Male,Post Graduate,Married,Surat,Gujarat,25-35,28,4,Fair
Paid,Male,10th-12th,Married,Nashik,MAHARASHTRA,>35,40,4,Fair
Paid,Male,Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,<25,22,4,Fair
Paid,Male,Self Employed,Married,Hyderabad,Telangana,25-35,27,6,Fair
Paid,Male,Post Graduate,Married,Pedagantyada,ANDHRA PRADESH,25-35,34,5,Fair
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,<25,24,3,Fair
Paid,Male,Post Graduate,Unmarried,Bhopal,Madhya Pradesh,25-35,25,4,Good
Paid,Male,Self Employed,Married,Hyderabad,Telangana,>35,38,4,Good
Paid,Female,Post Graduate,Unmarried,Hyderabad,TELANGANA,25-35,32,4,Good
Paid,Male,Post Graduate,Unmarried,Tirupati (Urban),ANDHRA PRADESH,25-35,29,4,Good
Paid,Male,Graduate,Married,NA,TAMIL NADU,25-35,34,4,Bad
Paid,Male,Graduate,Married,Indore,MADHYA PRADESH,25-35,30,3,Bad
Paid,Male,Self Employed,Married,Giddalur,ANDHRA PRADESH,25-35,34,4,Bad
Paid,Male,Graduate,Married,Bangalore South,KARNATAKA,>35,36,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,30,4,Bad
Paid,Male,Graduate,Unmarried,Kamrej,GUJARAT,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Tambaram,TAMIL NADU,25-35,32,4,Bad
Paid,Male,Graduate,Unmarried,Vadodara,GUJARAT,25-35,25,3,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,22,4,Bad
Paid,Male,Self Employed,Married,Chennai,TAMIL NADU,25-35,35,4,Bad
Paid,Male,Graduate,Married,Hyderabad,TELANGANA,25-35,33,4,Bad
Paid,Female,Self Employed,Unmarried,Vijayawada,Andhra Pradesh,25-35,28,4,Excellent
Paid,Male,Self Employed,Unmarried,Salem,TAMIL NADU,25-35,34,4,Excellent
Paid,Male,Graduate,Unmarried,Madurai,Tamil Nadu,>35,38,5,Excellent
Paid,Male,Graduate,Unmarried,Kamthi,MAHARASHTRA,25-35,27,4,Fair
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,26,4,Fair
Paid,Female,Post Graduate,Married,Hyderabad,Telangana,25-35,30,4,Fair
Paid,Male,Post Graduate,Married,Huzur,MADHYA PRADESH,25-35,35,4,Good
Paid,Male,10th-12th,Married,Mumbai,MAHARASHTRA,>35,37,5,Bad
Paid,Male,Post Graduate,Unmarried,Surat City,GUJARAT,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Mysore,KARNATAKA,25-35,31,4,Bad
Paid,Male,Post Graduate,Unmarried,Mysore,Karnataka,25-35,25,4,Excellent
Paid,Male,Self Employed,Unmarried,Bassein,MAHARASHTRA,25-35,33,4,Fair
Paid,Male,Post Graduate,Unmarried,Hubli,Karnataka,25-35,27,5,Fair
Paid,Male,Self Employed,Unmarried,Guntur,Andhra Pradesh,25-35,34,5,Bad
Paid,Male,Graduate,Unmarried,Mumbai,Maharashtra,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Kalyan,MAHARASHTRA,25-35,25,4,Bad
Paid,Male,Self Employed,Married,Mayiladuthurai,TAMIL NADU,25-35,30,6,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,26,4,Bad
Paid,Male,10th-12th,Unmarried,Mumbai,MAHARASHTRA,25-35,28,4,Bad
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,<25,24,4,Bad
Paid,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,30,5,Excellent
Paid,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,27,5,Fair
Paid,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,<25,24,4,Good
Paid,Male,Post Graduate,Married,Coimbatore,Tamil Nadu,25-35,34,4,Fair
Paid,Male,Self Employed,Married,Goregaon East,MAHARASHTRA,>35,36,5,Fair
Paid,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,25,4,Bad
Paid,Male,Post Graduate,Married,Bangalore North,KARNATAKA,>35,40,5,Excellent
Paid,Female,Post Graduate,Unmarried,Hyderabad,TELANGANA,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,25,4,Bad
Paid,Male,Graduate,Married,Tiruppur,TAMIL NADU,25-35,32,4,Good
Paid,Male,Post Graduate,Married,Jabalpur,MADHYA PRADESH,>35,38,3,Bad
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,31,5,Bad
Paid,Male,Graduate,Married,Jaipur,RAJASTHAN,25-35,28,4,Bad
Paid,Male,Graduate,Unmarried,Pune,Maharashtra,25-35,26,4,Bad
Paid,Male,Post Graduate,Unmarried,Goregaon East,MAHARASHTRA,25-35,27,5,Bad
Paid,Female,Post Graduate,Unmarried,Kolkata,WEST BENGAL,<25,24,4,Bad
Paid,Male,Graduate,Married,Ahmadabad City,GUJARAT,25-35,31,5,Excellent
Paid,Male,Self Employed,Unmarried,Cheyur,TAMIL NADU,25-35,30,4,Excellent
Paid,Male,10th-12th,Married,Ahmadabad City,GUJARAT,25-35,25,4,Excellent
Paid,Male,Post Graduate,Married,Nagpur,MAHARASHTRA,25-35,33,4,Excellent
Paid,Male,10th-12th,Married,Pune,Maharashtra,25-35,30,4,Excellent
Paid,Male,Post Graduate,Unmarried,Nashik,MAHARASHTRA,<25,23,4,Excellent
Paid,Male,Post Graduate,Married,Bangalore South,KARNATAKA,25-35,33,4,Fair
Paid,Male,Post Graduate,Unmarried,Sriperumbudur,TAMIL NADU,>35,36,4,Fair
Paid,Male,Self Employed,Married,Bangalore South,KARNATAKA,25-35,32,5,Fair
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,26,4,Fair
Paid,Male,Graduate,Married,NA,MAHARASHTRA,25-35,34,4,Fair
Paid,Male,10th-12th,Married,Thane,MAHARASHTRA,25-35,34,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,30,5,Fair
Paid,Male,Post Graduate,Unmarried,Surat City,GUJARAT,25-35,29,4,Fair
Paid,Male,Self Employed,Unmarried,Surat,Gujarat,25-35,28,4,Fair
Paid,Female,Post Graduate,Unmarried,NA,TAMIL NADU,25-35,31,4,Good
Paid,Male,Graduate,Married,Jamnagar,Gujarat,25-35,27,4,Good
Paid,Male,Post Graduate,Unmarried,Nagpur,MAHARASHTRA,25-35,31,6,Excellent
Paid,Male,Graduate,Married,Bengaluru,Karnataka,>35,36,4,Excellent
Paid,Male,Graduate,Unmarried,Aravakurichi,TAMIL NADU,25-35,35,4,Fair
Paid,Male,Self Employed,Married,Coimbatore South,TAMIL NADU,>35,36,5,Good
Paid,Male,Post Graduate,Unmarried,Doddaballapura,KARNATAKA,<25,24,4,Bad
Paid,Male,Post Graduate,Married,Udamalpet,TAMIL NADU,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Vellore,TAMIL NADU,25-35,27,5,Bad
Paid,Female,Graduate,Unmarried,Bengaluru,Karnataka,25-35,28,4,Bad
Paid,Male,Graduate,Married,Huzur,MADHYA PRADESH,25-35,33,4,Bad
Paid,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,<25,22,4,Excellent
Paid,Male,Self Employed,Unmarried,Vadodara,GUJARAT,25-35,27,5,Excellent
Paid,Male,Post Graduate,Married,Kolkata,WEST BENGAL,>35,37,4,Fair
Paid,Male,Post Graduate,Married,Bhiwandi,Maharashtra,25-35,26,4,Fair
Paid,Male,Post Graduate,Married,Warangal,TELANGANA,25-35,33,4,Bad
Paid,Male,Self Employed,Unmarried,Balanagar,TELANGANA,<25,23,4,Bad
Paid,Male,10th-12th,Unmarried,Bangalore North,KARNATAKA,25-35,30,4,Bad
Paid,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,31,4,Bad
Paid,Female,Self Employed,Married,Nilambur,KERALA,25-35,28,5,Excellent
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,26,5,Bad
Paid,Male,Self Employed,Unmarried,Chhindwara,MADHYA PRADESH,<25,24,4,Excellent
Paid,Male,Post Graduate,Married,Tiruchengode,TAMIL NADU,25-35,33,4,Good
Paid,Male,Post Graduate,Unmarried,Dammapeta,TELANGANA,25-35,26,5,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,>35,40,5,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,29,4,Bad
Paid,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,25,5,Excellent
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,23,4,Good
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,26,4,Bad
Paid,Male,Graduate,Married,Vadodara,GUJARAT,25-35,29,5,Bad
Paid,Male,Post Graduate,Unmarried,Madurai North,TAMIL NADU,25-35,34,6,Good
Paid,Male,Graduate,Unmarried,Madurai,Tamil Nadu,>35,38,5,Bad
Paid,Male,Self Employed,Unmarried,Bengaluru,Karnataka,<25,24,4,Excellent
Paid,Male,Self Employed,Unmarried,NA,MAHARASHTRA,25-35,29,4,Fair
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,29,4,Excellent
Paid,Male,Graduate,Unmarried,Bhupalapalli,TELANGANA,25-35,28,4,Fair
Paid,Male,Post Graduate,Unmarried,Vadodara,GUJARAT,25-35,29,4,Bad
Paid,Male,Graduate,Married,NA,MAHARASHTRA,25-35,34,4,Bad
Paid,Male,Post Graduate,Married,North Solapur,MAHARASHTRA,25-35,27,3,Fair
Paid,Male,Post Graduate,Unmarried,Anantapur,ANDHRA PRADESH,25-35,25,4,Bad
Paid,Male,Graduate,Unmarried,Surat City,GUJARAT,25-35,29,4,Bad
Paid,Male,Self Employed,Unmarried,NA,MAHARASHTRA,25-35,29,4,Excellent
Paid,Male,Graduate,Married,Tiruppur,TAMIL NADU,25-35,35,5,Good
Paid,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,28,4,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,TELANGANA,25-35,27,4,Bad
Paid,Male,Post Graduate,Unmarried,Amer,RAJASTHAN,<25,23,4,Fair
Paid,Male,Graduate,Married,Maduravoyal,TAMIL NADU,>35,37,4,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,27,4,Bad
Paid,Male,Graduate,Unmarried,Salem,TAMIL NADU,25-35,32,4,Bad
Paid,Male,Graduate,Unmarried,Surat,GUJARAT,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,>35,37,5,Excellent
Paid,Male,Post Graduate,Married,Ahmadabad City,GUJARAT,>35,39,4,Excellent
Paid,Male,Post Graduate,Unmarried,Mettupalayam,TAMIL NADU,<25,24,4,Fair
Paid,Male,Graduate,Married,Hyderabad,Telangana,25-35,31,5,Fair
Paid,Male,Graduate,Unmarried,Jaipur,RAJASTHAN,<25,23,5,Fair
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,34,6,Fair
Paid,Male,Self Employed,Unmarried,Bhimavaram,ANDHRA PRADESH,25-35,27,4,Good
Paid,Male,Self Employed,Unmarried,City Ahmedabad,GUJARAT,<25,24,4,Good
Paid,Male,10th-12th,Married,Upleta,GUJARAT,25-35,35,4,Bad
Paid,Male,Post Graduate,Unmarried,Guntur,ANDHRA PRADESH,25-35,35,4,Bad
Paid,Male,Post Graduate,Unmarried,Vadipatti,TAMIL NADU,25-35,27,5,Excellent
Paid,Male,Post Graduate,Unmarried,Panvel,MAHARASHTRA,<25,23,5,Excellent
Paid,Male,Graduate,Unmarried,Tirumalagiri,TELANGANA,25-35,30,4,Excellent
Paid,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,<25,23,4,Excellent
Paid,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,25,4,Excellent
Paid,Male,Post Graduate,Unmarried,Mangalagiri,ANDHRA PRADESH,25-35,28,4,Excellent
Paid,Male,Self Employed,Married,Madurai North,TAMIL NADU,25-35,35,4,Good
Paid,Female,Post Graduate,Unmarried,Vijayawada,Andhra Pradesh,25-35,28,4,Good
Paid,Male,Post Graduate,Married,Madurai,Tamil Nadu,25-35,35,4,Bad
Paid,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,35,4,Bad
Paid,Male,Post Graduate,Married,Hanamkonda,TELANGANA,25-35,35,4,Excellent
Paid,Male,NA,Unmarried,Huzur,MADHYA PRADESH,25-35,25,5,Excellent
Paid,Male,10th-12th,Married,Surat City,GUJARAT,25-35,25,4,Fair
Paid,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,25,4,Fair
Paid,Male,10th-12th,Married,Malad East,MAHARASHTRA,>35,39,4,Bad
Paid,Male,Graduate,Unmarried,Chennai,TAMIL NADU,25-35,29,5,Bad
Paid,Male,Graduate,Married,Ahmadabad City,GUJARAT,25-35,29,4,Excellent
Paid,Male,Post Graduate,Unmarried,Jogeshwari West,MAHARASHTRA,25-35,26,4,Excellent
Paid,Male,Post Graduate,Unmarried,Hyderabad,Telangana,>35,38,4,Excellent
Paid,Male,Post Graduate,Married,Tiruppur,TAMIL NADU,25-35,30,4,Bad
Paid,Male,Post Graduate,Unmarried,Bhopal,Madhya Pradesh,>35,39,5,Bad
Paid,Male,Post Graduate,Married,Hyderabad,TELANGANA,25-35,34,4,Bad
Paid,Male,Graduate,Married,Jaipur,RAJASTHAN,<25,24,3,Excellent
Paid,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,31,4,Excellent
Paid,Male,Graduate,Married,Palladam,TAMIL NADU,25-35,32,4,Fair
Paid,Male,Post Graduate,Unmarried,Warangal,Telangana,<25,22,5,Bad
Paid,Male,Graduate,Unmarried,Ahmadabad City,GUJARAT,>35,36,4,Fair
Paid,Male,Post Graduate,Married,Bengaluru,Karnataka,25-35,26,5,Bad
Paid,Male,Graduate,Unmarried,Tiruppur,TAMIL NADU,25-35,28,4,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,30,4,Bad
Paid,Female,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,24,5,Fair
Paid,Male,Self Employed,Married,Hyderabad,Telangana,>35,38,5,Bad
Paid,Male,Self Employed,Unmarried,Bhubaneswar,ODISHA,25-35,29,4,Excellent
Paid,Male,Self Employed,Unmarried,Jaipur,RAJASTHAN,<25,22,4,Bad
Paid,Male,Self Employed,Unmarried,Hyderabad,Telangana,>35,40,5,Bad
Paid,Male,Post Graduate,Unmarried,Hyderabad,TELANGANA,<25,24,4,Bad
Paid,Male,10th-12th,Married,Kamrej,GUJARAT,25-35,30,4,Bad
Paid,Male,Post Graduate,Married,Rajendranagar,TELANGANA,25-35,34,4,Bad
Paid,Female,Graduate,Married,Goregaon West,MAHARASHTRA,>35,40,4,Excellent
Paid,Female,NA,Unmarried,Pune City,MAHARASHTRA,25-35,33,5,Excellent
Paid,Male,Post Graduate,Unmarried,Tuticorin,TAMIL NADU,25-35,29,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,28,4,Bad
Paid,Female,Post Graduate,Unmarried,Balanagar,TELANGANA,25-35,25,4,Bad
Paid,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,<25,24,4,Bad
Paid,Male,Graduate,Married,Akola,MAHARASHTRA,>35,36,4,Excellent
